Student_ID,Gender,Study_Hours,Attendance_Percent,Previous_Marks,Assignment_Score,Quiz_Score,Internal_Marks,Internet_Access,Extracurricular,Sleep_Hours,Final_Marks
3370,Male,6.0,90,81,87,83,22,Yes,No,6.7,69
3371,Male,6.2,85,77,76,72,22,Yes,No,6.8,73
3372,Female,6.8,87,69,74,79,22,Yes,No,7.2,69
3373,Male,6.9,85,80,79,74,22,Yes,Yes,7.4,68
3374,Male,6.7,90,78,88,82,24,Yes,No,7.2,70
3375,Female,6.2,90,76,78,85,24,Yes,Yes,6.7,69
3376,Female,6.1,81,80,80,70,24,Yes,Yes,7.6,69
3377,Female,6.9,83,81,83,72,22,Yes,Yes,7.0,70
3378,Female,7.9,83,75,83,82,23,Yes,Yes,7.9,72
3379,Female,7.1,88,72,85,75,22,Yes,No,6.6,75
3380,Male,6.0,86,78,76,80,21,Yes,Yes,7.9,72
3381,Male,6.7,88,82,82,73,22,Yes,Yes,7.6,68
3382,Female,7.8,87,70,79,80,26,Yes,Yes,6.0,74
3383,Male,7.7,81,70,75,79,24,No,No,7.7,74
3384,Male,6.3,83,72,87,84,25,Yes,No,8.0,75
3385,Male,7.9,89,75,76,81,21,Yes,No,7.7,70
3386,Male,6.5,89,76,76,72,23,Yes,Yes,6.9,73
3387,Male,6.9,82,79,73,78,23,Yes,Yes,6.1,76
3388,Female,6.0,83,74,79,74,25,Yes,No,6.9,68
3389,Male,7.8,82,68,73,79,25,Yes,Yes,7.8,70
3390,Female,6.4,83,74,86,82,21,Yes,Yes,7.9,71
3391,Male,7.0,90,69,78,82,21,Yes,No,7.7,73
3392,Female,7.8,89,70,72,81,24,Yes,Yes,6.6,75
3393,Female,6.3,89,73,74,76,23,Yes,No,6.1,73
3394,Male,6.6,81,75,83,71,25,Yes,Yes,7.8,70
3395,Male,6.1,80,72,79,72,23,No,Yes,6.8,75
3396,Female,7.7,83,76,75,78,25,Yes,Yes,7.3,73
3397,Female,7.0,83,68,72,73,24,Yes,Yes,7.0,70
3398,Female,7.0,87,76,80,71,21,Yes,No,7.9,72
3399,Male,7.6,90,69,84,76,24,Yes,No,7.4,72
3400,Male,6.8,88,74,75,72,25,Yes,Yes,7.1,76
3401,Female,7.3,82,74,74,85,21,Yes,Yes,7.4,75
3402,Male,6.7,84,73,74,81,24,Yes,No,6.7,74
3403,Male,6.7,83,71,88,75,23,Yes,No,6.3,71
3404,Female,6.7,80,69,82,78,24,Yes,Yes,6.9,72
3405,Male,6.0,88,73,78,75,24,Yes,Yes,6.4,75
3406,Female,6.5,81,78,83,71,22,Yes,Yes,6.6,75
3407,Male,6.2,83,68,86,76,21,Yes,No,7.1,71
3408,Female,7.3,83,76,77,85,24,Yes,No,6.9,77
3409,Male,6.3,82,79,87,82,22,No,Yes,6.0,73
3410,Female,6.3,80,81,76,78,22,Yes,No,6.4,73
3411,Female,6.7,90,75,86,85,21,Yes,Yes,7.5,75
3412,Female,6.2,85,79,85,81,24,Yes,Yes,6.8,72
3413,Male,7.0,83,71,81,78,21,Yes,Yes,6.0,73
3414,Female,7.9,90,74,83,76,24,Yes,No,7.2,76
3415,Male,7.2,84,71,72,84,21,Yes,Yes,6.7,69
3416,Male,6.1,81,73,87,73,21,No,Yes,7.8,69
3417,Male,6.1,86,79,76,83,21,Yes,Yes,6.1,67
3418,Male,7.3,87,82,82,84,25,Yes,Yes,7.8,71
3419,Male,6.7,81,77,77,73,23,Yes,Yes,7.1,72
3420,Male,6.5,88,82,85,82,23,Yes,No,7.4,70
3421,Male,6.2,87,79,76,83,24,Yes,Yes,6.7,75
3422,Male,6.5,89,82,77,85,26,Yes,No,6.3,69
3423,Male,6.0,86,78,73,72,23,Yes,Yes,7.3,71
3424,Male,7.1,85,72,78,74,24,Yes,Yes,7.8,72
3425,Female,8.0,85,82,85,76,24,Yes,Yes,7.2,77
3426,Male,7.8,80,79,73,71,25,Yes,Yes,7.6,74
3427,Male,7.0,80,80,81,71,22,Yes,Yes,7.1,69
3428,Female,6.1,88,82,77,71,25,No,Yes,7.5,68
3429,Female,6.8,81,71,85,82,22,Yes,No,7.1,73
3430,Male,6.3,82,78,85,72,23,Yes,No,7.7,75
3431,Female,7.5,80,81,83,77,21,Yes,Yes,8.0,75
3432,Male,7.4,83,78,79,70,25,Yes,Yes,6.9,77
3433,Male,8.0,81,76,75,79,22,No,Yes,7.3,73
3434,Male,7.5,85,78,72,73,24,Yes,Yes,7.6,72
3435,Female,7.0,87,74,76,76,24,No,Yes,7.9,72
3436,Female,7.8,90,70,86,82,22,Yes,No,7.2,69
3437,Female,7.0,88,68,78,84,26,Yes,Yes,6.8,72
3438,Female,6.9,89,77,79,80,25,Yes,Yes,7.1,70
3439,Female,7.0,82,74,82,85,24,Yes,Yes,6.6,73
3440,Female,7.9,88,68,82,70,21,Yes,Yes,7.8,76
3441,Female,6.2,86,73,87,76,25,Yes,No,6.1,76
3442,Male,7.7,85,80,74,84,21,Yes,Yes,7.3,76
3443,Male,6.1,90,73,73,70,26,Yes,Yes,7.2,71
3444,Male,7.0,87,76,87,81,26,Yes,No,6.9,69
3445,Male,7.2,80,69,75,74,23,Yes,Yes,7.3,68
3446,Female,7.0,82,77,72,82,26,Yes,No,7.3,72
3447,Female,6.5,83,74,78,73,26,Yes,No,7.1,72
3448,Male,7.6,87,78,78,70,22,Yes,Yes,7.6,75
3449,Male,6.3,89,75,83,77,24,Yes,No,7.9,74
3450,Female,7.0,81,80,80,79,24,Yes,Yes,7.9,74
3451,Female,6.5,86,76,87,76,23,Yes,Yes,7.3,70
3452,Female,7.4,84,74,85,83,23,No,Yes,7.9,73
3453,Male,7.0,84,76,79,81,26,Yes,Yes,7.1,73
3454,Male,6.4,86,81,81,80,22,Yes,No,6.3,75
3455,Female,6.0,88,82,81,77,22,Yes,No,7.5,73
3456,Female,7.3,90,72,81,77,26,Yes,No,6.9,75
3457,Female,6.7,84,73,73,81,26,Yes,No,6.1,70
3458,Female,7.5,80,68,86,76,23,Yes,Yes,6.3,75
3459,Male,6.9,87,82,76,80,23,Yes,Yes,7.3,77
3460,Female,6.5,80,69,85,74,23,Yes,Yes,7.1,70
3461,Male,7.4,90,68,81,80,21,No,Yes,7.3,72
3462,Male,6.5,81,70,86,78,26,Yes,Yes,7.4,74
3463,Female,7.2,85,71,74,73,21,Yes,No,6.3,73
3464,Female,8.0,82,74,83,75,24,Yes,Yes,7.6,70
3465,Male,7.8,90,73,75,71,25,Yes,Yes,6.7,71
3466,Male,6.7,85,69,80,83,21,Yes,Yes,7.6,74
3467,Male,6.2,87,78,81,81,23,Yes,No,6.6,74
3468,Male,7.8,86,70,87,75,25,Yes,No,7.7,73
3469,Female,6.5,81,81,76,72,26,Yes,No,6.6,73
3470,Male,7.5,84,82,75,75,24,Yes,Yes,6.1,71
3471,Male,6.8,80,77,73,83,25,Yes,No,6.5,74
3472,Female,7.8,89,73,74,83,26,No,Yes,7.0,70
3473,Male,7.4,89,76,76,74,26,Yes,No,7.4,73
3474,Male,7.9,83,72,79,71,23,Yes,Yes,7.0,76
3475,Female,6.1,85,77,79,82,23,Yes,Yes,6.7,75
3476,Male,6.2,84,70,87,81,23,Yes,Yes,6.9,71
3477,Male,6.2,85,72,72,79,26,Yes,No,6.5,76
3478,Male,7.3,83,74,83,77,21,Yes,Yes,7.8,73
3479,Male,7.0,90,78,75,80,21,Yes,No,6.8,73
3480,Male,7.2,86,82,82,72,24,Yes,Yes,6.4,70
3481,Male,7.4,81,79,73,85,22,Yes,Yes,7.6,69
3482,Male,6.8,81,80,82,84,22,Yes,Yes,7.4,71
3483,Female,6.7,89,76,86,85,21,No,Yes,6.9,70
3484,Male,6.7,83,68,80,78,23,Yes,Yes,6.1,74
3485,Male,7.5,88,71,87,71,22,Yes,Yes,7.5,70
3486,Male,7.2,88,74,86,82,21,No,No,6.5,75
3487,Male,6.5,90,79,86,81,23,Yes,Yes,7.3,73
3488,Male,7.1,81,68,74,77,25,Yes,No,7.3,72
3489,Male,6.2,83,72,84,71,21,Yes,No,7.1,67
3490,Male,7.1,88,70,83,77,22,Yes,No,6.1,72
3491,Male,7.8,90,74,88,73,26,Yes,Yes,7.6,74
3492,Male,6.5,89,78,74,85,22,Yes,Yes,7.5,73
3493,Male,7.3,86,75,77,71,21,Yes,Yes,6.0,68
3494,Male,7.6,87,82,72,84,21,Yes,Yes,6.9,70
3495,Male,7.6,90,76,82,73,22,Yes,No,6.4,68
3496,Female,7.8,89,80,74,78,26,Yes,Yes,6.6,72
3497,Female,6.3,86,73,82,82,21,Yes,Yes,7.2,71
3498,Female,6.9,90,80,75,83,22,Yes,No,7.7,70
3499,Female,7.5,86,82,86,77,21,No,Yes,6.7,72
3500,Male,7.1,88,75,81,71,22,Yes,No,7.5,69
3501,Male,6.6,86,82,84,75,24,Yes,Yes,6.8,75
3502,Male,6.1,87,74,75,79,22,Yes,No,7.3,67
3503,Male,6.2,86,76,85,76,24,Yes,Yes,6.5,68
3504,Female,7.1,89,74,88,85,21,No,Yes,6.4,72
3505,Male,7.1,87,78,79,82,26,Yes,Yes,6.5,77
3506,Male,7.5,82,80,75,75,24,Yes,No,7.9,72
3507,Female,6.1,84,68,84,74,25,Yes,Yes,6.2,72
3508,Male,6.6,81,76,78,70,21,Yes,Yes,7.1,71
3509,Female,6.7,87,76,88,78,25,Yes,No,7.0,71
3510,Female,6.6,82,69,87,73,21,Yes,No,6.6,74
3511,Female,6.7,81,76,75,70,24,Yes,No,6.2,69
3512,Female,6.2,86,71,75,75,25,Yes,No,6.9,71
3513,Female,7.5,86,69,85,79,25,Yes,Yes,6.8,73
3514,Female,7.1,89,78,73,82,25,Yes,Yes,8.0,70
3515,Male,7.3,80,75,74,83,24,Yes,No,6.7,75
3516,Male,7.6,83,74,75,77,21,No,No,6.9,75
3517,Male,7.5,80,72,73,77,24,Yes,Yes,7.3,74
3518,Female,7.0,85,76,79,80,26,Yes,Yes,6.8,77
3519,Male,6.3,84,79,78,74,22,Yes,No,7.8,74
3520,Male,6.1,89,79,77,80,25,Yes,Yes,7.8,69
3521,Female,7.8,81,81,77,76,24,Yes,Yes,7.6,70
3522,Female,6.7,81,81,78,78,23,Yes,Yes,6.5,71
3523,Male,7.2,80,82,87,82,25,Yes,No,7.3,72
3524,Female,7.4,84,73,86,74,26,Yes,No,6.6,76
3525,Male,7.4,87,75,78,80,26,Yes,Yes,7.9,78
3526,Male,6.1,83,71,87,76,24,Yes,No,6.9,72
3527,Male,7.4,80,79,77,79,22,Yes,No,7.3,74
3528,Male,6.2,89,76,79,71,24,No,Yes,7.3,69
3529,Male,6.6,80,69,75,79,23,Yes,No,6.5,69
3530,Female,6.3,84,71,83,70,26,No,Yes,7.2,72
3531,Female,6.2,88,74,74,80,24,Yes,Yes,8.0,68
3532,Female,6.7,89,76,74,76,24,Yes,Yes,6.1,70
3533,Male,8.0,90,78,73,75,24,Yes,Yes,7.7,75
3534,Male,6.6,85,77,80,75,26,Yes,Yes,7.2,70
3535,Female,6.5,86,79,84,83,25,Yes,No,7.3,72
3536,Female,6.5,88,74,74,78,21,Yes,No,7.7,73
3537,Male,7.7,83,80,81,74,23,Yes,No,7.3,76
3538,Male,6.8,82,76,78,78,24,Yes,Yes,6.4,75
3539,Female,7.9,84,71,87,81,21,Yes,Yes,7.9,74
3540,Female,7.5,88,74,83,79,22,Yes,Yes,6.6,75
3541,Female,7.1,85,68,86,78,22,Yes,Yes,6.7,75
3542,Male,6.3,88,78,88,81,25,Yes,Yes,6.5,77
3543,Female,6.5,86,80,85,79,23,Yes,No,6.4,73
3544,Male,6.8,80,72,86,73,25,Yes,No,7.0,68
3545,Male,6.5,88,76,86,76,23,Yes,Yes,8.0,74
3546,Female,6.9,89,76,80,84,21,Yes,Yes,6.8,68
3547,Female,7.7,86,77,73,72,23,Yes,No,7.2,77
3548,Male,7.6,84,80,86,73,23,Yes,Yes,6.8,76
3549,Female,6.0,85,69,88,83,21,Yes,No,7.4,70
3550,Female,7.1,90,70,78,79,26,Yes,No,6.4,72
3551,Female,6.0,84,73,72,80,24,Yes,No,6.8,74
3552,Male,6.1,84,82,77,83,21,Yes,Yes,6.9,73
3553,Male,6.2,80,81,76,80,21,Yes,No,8.0,73
3554,Male,6.9,82,80,84,79,25,No,Yes,8.0,69
3555,Female,7.0,84,77,79,83,25,Yes,No,7.7,75
3556,Male,6.4,81,68,74,74,24,No,Yes,7.1,71
3557,Female,6.0,84,78,88,81,22,Yes,Yes,7.8,75
3558,Female,7.5,80,82,78,82,23,Yes,Yes,6.8,69
3559,Male,6.5,90,72,78,78,24,Yes,Yes,7.0,73
3560,Female,6.5,88,69,76,76,22,Yes,No,6.7,73
3561,Female,6.9,83,81,75,84,23,Yes,No,6.6,71
3562,Female,6.3,86,82,76,82,22,Yes,No,7.9,72
3563,Female,7.6,84,80,87,81,25,Yes,Yes,6.5,72
3564,Male,6.3,85,81,78,84,26,Yes,No,6.9,71
3565,Male,7.0,87,74,87,79,21,Yes,Yes,6.5,68
3566,Female,6.8,85,69,81,84,23,Yes,No,6.4,68
3567,Female,7.5,90,80,78,71,25,Yes,No,7.2,77
3568,Male,7.1,84,79,73,83,23,Yes,Yes,6.8,75
3569,Male,7.4,85,71,88,80,26,Yes,No,7.3,72
3570,Male,7.8,90,70,85,83,21,Yes,Yes,7.3,76
3571,Female,6.5,80,81,74,72,21,Yes,Yes,7.5,74
3572,Female,7.6,81,69,88,82,23,Yes,Yes,8.0,69
3573,Male,7.0,87,80,80,82,24,Yes,Yes,6.2,75
3574,Female,7.8,88,78,85,85,26,Yes,No,6.0,77
3575,Female,6.8,90,81,84,74,26,Yes,Yes,7.2,76
3576,Male,6.8,89,77,83,70,25,Yes,Yes,7.3,69
3577,Male,7.4,80,79,77,75,24,No,No,6.8,71
3578,Male,7.4,89,76,85,75,22,Yes,No,6.1,68
3579,Female,7.1,86,68,81,85,23,Yes,No,6.9,70
3580,Male,6.5,88,73,77,78,24,Yes,No,6.6,70
3581,Male,7.2,84,69,72,75,26,Yes,No,6.5,73
3582,Female,8.0,88,82,85,83,23,Yes,Yes,7.9,77
3583,Female,6.4,83,82,83,72,25,Yes,Yes,7.3,68
3584,Male,6.4,86,80,82,72,23,Yes,Yes,6.4,73
3585,Female,7.0,89,73,82,71,25,Yes,Yes,7.0,75
3586,Male,6.7,88,81,75,82,24,Yes,No,6.7,74
3587,Male,7.9,81,77,79,79,25,Yes,Yes,7.5,75
3588,Male,7.5,83,76,74,78,24,Yes,No,6.4,70
3589,Male,6.2,89,82,83,84,26,Yes,Yes,7.7,76
3590,Male,6.3,88,73,76,85,22,Yes,Yes,6.6,68
3591,Male,6.4,81,73,83,81,22,Yes,Yes,7.7,67
3592,Female,6.1,84,72,72,84,24,Yes,No,7.1,73
3593,Male,6.7,88,72,82,80,24,Yes,No,6.8,76
3594,Male,6.7,84,69,77,73,22,Yes,No,6.8,72
3595,Male,6.8,90,69,75,70,24,Yes,Yes,7.9,76
3596,Female,7.4,81,68,73,74,22,Yes,No,7.3,68
3597,Male,6.8,88,82,76,74,26,Yes,Yes,6.2,76
3598,Female,6.3,86,81,84,74,21,Yes,Yes,7.1,73
3599,Male,7.5,80,73,79,74,26,Yes,No,7.6,75
3600,Female,7.1,87,68,78,75,22,Yes,Yes,6.1,73
3601,Female,7.1,89,75,76,78,22,Yes,No,7.1,68
3602,Male,6.6,82,82,73,80,26,Yes,Yes,8.0,77
3603,Male,7.8,88,74,72,82,21,Yes,Yes,6.6,68
3604,Female,6.5,86,80,83,79,24,Yes,No,6.5,75
3605,Male,6.1,89,68,80,72,26,Yes,Yes,7.0,75
3606,Male,6.4,81,82,84,80,26,Yes,No,7.7,73
3607,Male,7.1,88,75,84,81,24,Yes,Yes,7.4,77
3608,Male,7.3,80,74,76,74,25,Yes,No,6.0,69
3609,Female,7.1,80,82,80,85,25,Yes,Yes,6.6,76
3610,Female,7.5,89,68,78,70,22,Yes,Yes,6.7,75
3611,Female,7.5,88,70,81,79,21,Yes,Yes,7.2,75
3612,Male,7.9,83,72,86,74,25,Yes,Yes,6.5,72
3613,Male,6.9,90,68,82,77,22,Yes,No,7.3,71
3614,Male,7.7,88,74,88,83,23,Yes,Yes,6.8,75
3615,Male,6.7,90,78,77,75,25,Yes,Yes,7.8,75
3616,Male,7.1,82,71,83,76,21,Yes,Yes,6.9,72
3617,Male,7.4,86,75,85,85,25,Yes,Yes,6.0,73
3618,Female,7.0,84,79,80,80,25,Yes,No,6.9,70
3619,Male,6.2,87,73,83,80,25,Yes,No,7.3,76
3620,Female,7.9,81,78,74,79,25,Yes,Yes,6.8,78
3621,Male,7.5,90,69,87,83,23,Yes,No,6.7,71
3622,Female,6.1,85,80,85,79,21,Yes,No,7.2,71
3623,Female,7.8,80,77,78,81,26,Yes,Yes,7.0,71
3624,Male,7.6,80,69,82,85,26,Yes,No,7.3,70
3625,Female,7.5,83,72,77,85,24,Yes,Yes,6.8,68
3626,Female,7.9,90,81,88,71,23,No,No,6.0,71
3627,Male,6.1,85,81,79,84,26,Yes,No,6.5,76
3628,Female,6.2,85,73,80,78,24,Yes,Yes,7.8,70
3629,Male,6.1,86,75,80,82,26,Yes,No,7.4,73
3630,Female,7.5,86,82,81,72,21,Yes,No,7.2,69
3631,Male,7.6,85,79,73,75,21,Yes,Yes,7.8,71
3632,Male,7.1,80,78,87,84,23,Yes,No,7.7,73
3633,Female,6.8,86,72,78,81,24,Yes,Yes,7.0,73
3634,Female,6.0,88,77,72,85,23,Yes,No,6.2,74
3635,Male,6.9,85,73,74,74,25,Yes,No,7.4,71
3636,Male,7.2,82,73,78,73,24,Yes,Yes,7.8,73
3637,Male,7.0,90,73,87,78,24,No,Yes,6.9,71
3638,Female,7.0,85,73,81,78,26,Yes,No,7.6,71
3639,Male,7.1,90,75,75,80,24,No,Yes,7.6,70
3640,Male,7.5,80,75,84,77,23,Yes,Yes,7.7,71
3641,Male,6.9,80,78,73,73,21,Yes,Yes,7.9,73
3642,Male,7.5,89,72,79,72,26,Yes,Yes,6.5,74
3643,Female,7.9,87,76,82,82,23,Yes,Yes,6.2,72
3644,Female,6.6,86,76,82,81,24,Yes,Yes,6.4,74
3645,Female,7.1,85,73,72,81,24,Yes,Yes,7.5,71
3646,Male,7.3,86,68,76,78,26,Yes,No,7.3,76
3647,Male,6.4,90,80,81,84,21,No,Yes,6.6,71
3648,Male,7.3,81,72,87,85,26,Yes,Yes,7.6,77
3649,Male,7.1,85,77,82,71,25,Yes,Yes,7.4,73
3650,Female,6.1,87,68,78,82,21,Yes,No,6.0,70
3651,Female,7.3,80,80,75,84,26,Yes,Yes,6.1,73
3652,Male,7.1,87,76,85,75,25,Yes,Yes,6.6,75
3653,Female,6.2,85,77,79,83,24,Yes,Yes,6.8,70
3654,Female,7.0,83,73,83,83,21,Yes,No,7.0,71
3655,Female,6.5,81,71,79,81,21,Yes,No,7.5,72
3656,Male,6.1,87,82,81,75,24,Yes,No,7.3,73
3657,Male,6.6,89,74,86,72,26,Yes,No,6.5,69
3658,Female,7.3,87,78,79,81,26,Yes,No,6.9,73
3659,Male,7.0,85,70,85,77,26,Yes,Yes,6.9,74
3660,Female,6.3,88,81,88,82,24,Yes,No,7.9,69
3661,Female,7.9,82,69,80,75,23,Yes,Yes,7.7,75
3662,Female,7.2,90,76,76,80,25,Yes,No,7.7,73
3663,Female,7.3,84,74,83,76,22,Yes,No,6.7,75
3664,Female,6.2,81,80,82,72,22,Yes,Yes,6.8,71
3665,Male,7.4,82,68,78,73,26,Yes,Yes,7.2,73
3666,Female,7.1,84,81,87,72,23,Yes,Yes,6.8,69
3667,Male,6.5,88,71,78,77,23,Yes,No,6.5,67
3668,Male,6.3,83,82,84,70,22,Yes,No,6.0,71
3669,Male,7.8,80,79,72,83,26,Yes,No,7.3,73
3670,Male,7.6,86,70,83,70,24,Yes,Yes,6.8,73
3671,Male,7.9,87,70,73,79,25,Yes,No,7.0,74
3672,Female,6.2,86,81,79,71,22,Yes,No,7.8,73
3673,Male,7.3,86,72,85,84,23,Yes,No,6.2,74
3674,Female,7.4,90,80,79,70,24,Yes,Yes,7.6,71
3675,Male,7.3,83,72,76,80,26,Yes,Yes,8.0,76
3676,Female,7.1,85,76,75,76,24,Yes,No,8.0,69
3677,Female,6.9,82,69,82,77,21,Yes,No,7.2,73
3678,Female,7.9,86,80,72,74,22,Yes,No,6.2,74
3679,Male,6.7,84,76,72,74,25,Yes,Yes,6.5,75
3680,Female,6.4,89,78,74,70,24,Yes,Yes,6.7,70
3681,Female,6.6,84,74,78,81,21,Yes,No,6.1,68
3682,Male,6.3,88,71,78,72,25,Yes,Yes,6.7,73
3683,Female,7.9,85,80,86,73,24,Yes,No,7.9,70
3684,Female,6.1,86,76,86,71,25,Yes,Yes,6.6,69
3685,Female,6.0,81,74,80,77,26,Yes,Yes,7.3,73
3686,Female,6.8,84,69,86,82,24,Yes,No,6.9,74
3687,Female,6.8,83,72,82,84,26,Yes,No,7.3,77
3688,Male,7.5,80,71,79,75,23,Yes,Yes,7.2,71
3689,Female,7.8,84,81,82,73,21,Yes,Yes,6.6,70
3690,Male,7.5,83,81,75,72,23,Yes,No,6.8,76
3691,Female,7.0,87,77,83,79,24,Yes,Yes,6.8,69
3692,Male,7.9,89,75,84,79,24,Yes,No,6.7,75
3693,Female,6.3,89,80,86,74,22,Yes,Yes,6.8,73
3694,Male,6.5,90,68,78,70,25,Yes,No,7.0,74
3695,Male,7.5,80,81,85,82,26,No,No,7.2,75
3696,Male,6.1,88,70,85,85,21,Yes,No,7.2,74
3697,Female,6.9,85,75,73,76,25,Yes,Yes,7.1,76
3698,Female,7.0,89,70,86,72,26,Yes,No,7.6,69
3699,Female,6.2,88,77,85,75,22,Yes,Yes,7.3,67
3700,Female,6.6,82,71,78,77,21,Yes,Yes,7.6,68
3701,Male,6.0,86,81,72,82,25,Yes,No,8.0,71
3702,Male,6.8,85,78,76,76,23,No,No,6.9,76
3703,Male,7.2,81,70,88,80,22,Yes,No,7.0,75
3704,Male,7.7,84,72,88,80,23,Yes,Yes,7.1,76
3705,Female,7.9,90,80,88,70,23,Yes,Yes,6.3,72
3706,Male,6.6,87,74,81,74,23,Yes,Yes,6.7,68
3707,Female,7.1,90,75,84,70,26,Yes,Yes,6.4,71
3708,Male,7.8,87,68,74,80,25,Yes,No,6.8,72
3709,Female,7.1,87,77,88,85,22,Yes,Yes,7.8,73
3710,Female,6.5,82,80,81,81,24,Yes,No,6.3,76
3711,Male,6.6,81,74,72,77,22,Yes,Yes,7.5,72
3712,Female,6.6,80,70,88,85,23,Yes,Yes,6.7,68
3713,Female,7.4,90,80,72,72,26,Yes,Yes,7.8,73
3714,Male,6.1,84,76,87,74,26,Yes,Yes,7.7,69
3715,Male,6.8,82,81,86,80,26,Yes,Yes,7.5,76
3716,Male,7.4,89,75,80,78,22,Yes,No,7.7,70
3717,Male,6.6,88,82,78,76,21,Yes,Yes,7.1,70
3718,Female,7.4,83,74,72,83,21,No,No,7.6,75
3719,Female,6.5,86,75,74,78,26,Yes,Yes,7.3,72
3720,Male,6.0,85,68,75,83,24,Yes,No,7.2,75
3721,Male,7.2,85,69,76,71,21,Yes,Yes,7.7,68
3722,Female,7.4,89,75,72,78,25,Yes,No,7.3,71
3723,Female,7.2,81,73,83,80,21,Yes,Yes,6.2,75
3724,Male,6.2,89,70,72,84,23,Yes,No,7.7,71
3725,Male,8.0,84,82,77,79,25,Yes,No,7.6,78
3726,Male,6.8,85,77,74,77,26,Yes,Yes,6.1,71
3727,Female,7.5,90,74,86,85,22,Yes,Yes,7.8,71
3728,Male,6.4,85,81,81,84,25,Yes,Yes,7.0,74
3729,Male,6.7,86,80,81,77,25,Yes,No,7.7,75
3730,Male,7.5,83,72,72,79,22,Yes,Yes,6.6,73
3731,Female,7.4,89,72,72,72,24,Yes,Yes,7.4,72
3732,Male,6.6,82,74,84,74,22,Yes,Yes,6.7,72
3733,Male,6.8,89,71,73,72,26,Yes,Yes,7.9,77
3734,Male,6.3,83,69,75,84,22,No,No,7.6,70
3735,Female,7.0,85,74,72,70,26,No,Yes,6.1,71
3736,Female,6.4,85,77,88,78,24,Yes,No,7.6,69
3737,Male,7.7,90,80,82,83,26,No,No,6.8,77
3738,Male,8.0,83,81,72,75,22,Yes,Yes,6.9,77
3739,Male,7.5,83,74,82,70,21,No,No,7.4,68
3740,Male,6.9,87,74,74,79,23,Yes,Yes,6.3,72
3741,Female,6.6,90,68,81,75,26,Yes,No,6.5,72
3742,Male,7.5,87,73,80,77,25,Yes,Yes,6.4,71
3743,Female,6.6,83,79,77,81,22,Yes,No,7.0,72
3744,Female,6.5,88,69,79,77,21,Yes,Yes,7.9,68
3745,Male,6.1,83,74,81,73,22,Yes,Yes,6.3,74
3746,Female,7.3,88,73,78,84,22,Yes,No,6.1,70
3747,Male,6.8,82,71,76,80,21,Yes,Yes,7.6,71
3748,Male,6.6,87,68,80,71,23,Yes,No,6.3,75
3749,Female,6.6,81,77,77,81,23,Yes,Yes,7.7,69
3750,Male,7.9,88,69,74,77,26,Yes,No,7.9,72
3751,Male,5.2,74,58,57,69,21,Yes,Yes,6.7,53
3752,Female,4.1,68,62,68,57,17,Yes,No,6.9,51
3753,Female,5.5,78,53,68,54,22,Yes,Yes,6.7,62
3754,Female,3.7,69,50,55,64,19,Yes,Yes,6.9,55
3755,Male,3.9,77,66,66,70,19,No,Yes,6.2,59
3756,Male,5.1,78,50,71,51,21,Yes,No,6.5,52
3757,Male,5.3,78,53,56,56,20,Yes,Yes,5.3,60
3758,Male,3.1,77,53,67,57,20,No,No,6.0,57
3759,Male,3.3,76,63,56,61,21,Yes,No,5.1,61
3760,Female,5.3,70,62,70,55,20,Yes,Yes,5.1,60
3761,Male,5.5,68,59,69,54,21,Yes,No,5.4,55
3762,Male,4.4,72,50,72,57,16,Yes,Yes,6.5,60
3763,Female,3.3,73,61,64,69,20,Yes,Yes,5.4,58
3764,Male,3.8,66,63,67,66,20,Yes,No,6.4,59
3765,Female,5.3,68,52,68,59,18,Yes,No,5.9,56
3766,Female,6.0,72,52,71,51,21,No,No,6.3,55
3767,Male,3.4,76,63,65,56,17,Yes,Yes,6.5,58
3768,Female,5.0,68,62,70,67,19,Yes,Yes,5.2,54
3769,Male,4.6,69,50,58,54,18,Yes,Yes,6.3,51
3770,Female,4.0,65,51,65,59,20,Yes,No,7.0,59
3771,Male,4.7,80,62,69,57,20,Yes,Yes,6.0,54
3772,Male,3.6,71,59,62,66,17,Yes,No,6.5,49
3773,Female,3.9,75,55,64,69,17,Yes,Yes,7.0,58
3774,Female,3.9,73,63,67,54,20,Yes,Yes,6.2,54
3775,Female,3.5,75,54,69,60,21,Yes,Yes,5.8,50
3776,Male,3.4,74,51,66,62,21,Yes,Yes,5.9,52
3777,Male,4.6,66,58,58,66,22,Yes,Yes,6.3,61
3778,Male,4.2,66,67,58,55,17,Yes,No,6.2,58
3779,Female,4.9,66,68,72,62,22,Yes,No,5.4,53
3780,Male,4.8,74,59,64,54,16,Yes,No,5.3,54
3781,Female,3.6,67,57,69,57,19,Yes,Yes,5.2,56
3782,Female,5.5,68,67,56,54,19,Yes,Yes,6.4,62
3783,Female,4.8,72,68,68,50,19,No,No,5.2,56
3784,Female,5.6,68,53,59,60,22,Yes,Yes,6.9,63
3785,Female,4.2,71,59,57,51,17,No,No,5.5,54
3786,Male,4.5,68,67,58,59,16,Yes,No,6.9,55
3787,Male,3.5,68,64,55,59,18,No,Yes,5.9,58
3788,Female,5.4,77,64,58,59,21,Yes,No,6.6,60
3789,Male,3.3,76,62,63,60,19,No,Yes,5.3,52
3790,Female,4.8,66,64,63,50,17,No,No,5.4,58
3791,Female,3.0,72,57,58,57,19,Yes,No,6.5,60
